,decile1b,decile3,id,decile1,sex,race,cluster,lsat,ugpa,zfygpa,dob_yr,grad,zgpa,bar1,bar1_yr,bar2,bar2_yr,fulltime,fam_inc,age,gender,parttime,male,race1,race2,dropout,other,asian,black,hisp,pass_bar,bar,tier,index604,indxgrp,indxgrp2
24235,9.0,9.0,24236,9.0,2,7,3,31,3,1.2,69,Y,0.91,P,7,P,94,1,4,-62,male,0,1,white,b white,NO,0,0,0,0,1,a Passed 1st time,3,631.578933,e 580-640,e 580-640
24236,2.0,1.0,24237,2.0,2,7,2,27,2.4,-0.99,62,Y,-1.97,F,1,P,95,1,4,-61,male,0,1,white,b white,NO,0,0,0,0,1,b Passed 2nd time,2,508.421041,c 460-520,c 460-520
24237,1.0,1.0,24238,1.0,2,7,3,36,3.5,-1.85,70,Y,-1.48,P,2,P,95,1,5,-68,male,0,1,white,b white,NO,0,0,0,0,1,a Passed 1st time,3,760.526298,g 700+,h 760-820
24238,4.0,5.0,24239,4.0,1,7,4,39,3.5,-0.26,54,Y,0.01,F,7,P,96,2,3,-47,female,1,0,white,b white,NO,0,0,0,0,1,b Passed 2nd time,5,807.8947169999999,g 700+,h 760-820
24239,4.0,2.0,24240,4.0,2,7,3,36,3.1,-0.37,67,Y,-1.19,P,7,P,94,1, ,-60,male,0,1,white,b white,NO,0,0,0,0,1,a Passed 1st time,3,720.526298,g 700+,g 700-760
24240,10.0,10.0,24241,10.0,1,7,1,41,3.1,2.24, ,Y,1.7,P,7,P,94,1,4, ,female,0,0,white,b white,NO,0,0,0,0,1,a Passed 1st time,4,799.473663,g 700+,h 760-820
24241,,,24242,6.0,2,7,3,45,3.2,0.17,63,Y, ,P,7,P,94,1,4,-56,male,0,1,white,b white,NO,0,0,0,0,1,a Passed 1st time,3,872.6315549999999,g 700+,i 820+
24242,9.0,6.0,24243,9.0,2,7,3,39,3.1,0.91,69,Y,0.22,P,7,P,94,1,3,-62,male,0,1,white,b white,NO,0,0,0,0,1,a Passed 1st time,3,767.894717,g 700+,h 760-820
24243,1.0,1.0,24244,1.0,1,3,4, ,2.9,-2.01, ,Y,-2.54,P,2,P,95,1,4, ,female,0,0,black,a black,NO,0,0,1,0,1,a Passed 1st time,5, ,a under 400,a under 400
24244,4.0,3.0,24245,4.0,2,7,1,41,2.8,-0.37,66,Y,-0.76,P,7,P,94,1,3,-59,male,0,1,white,b white,NO,0,0,0,0,1,a Passed 1st time,4,769.473663,g 700+,h 760-820
24245,9.0,8.0,24246,9.0,2,7,1,44,3.2,1.05,67,Y,0.76,P,7,P,94,1,3,-60,male,0,1,white,b white,NO,0,0,0,0,1,a Passed 1st time,4,856.842082,g 700+,i 820+
24246,,,24247,,2,7,1,41,3.3, ,64,Y, ,P,7,P,94,1,2,-57,male,0,1,white,b white,NO,0,0,0,0,1,a Passed 1st time,4,819.473663,g 700+,h 760-820
24247,,,24248,4.0,1,7,5,40.5,3.7,-0.42,67,Y, ,P,7,P,94,1,5,-60,female,0,0,white,b white,NO,0,0,0,0,1,a Passed 1st time,6,851.5789265,g 700+,i 820+
24248,9.0,9.0,24249,9.0,2,7,5,46,3.7,1.41, ,Y,1.17,P,7,P,94,1,4, ,male,0,1,white,b white,NO,0,0,0,0,1,a Passed 1st time,6,938.421028,g 700+,i 820+
24249,7.0,8.0,24250,8.0,1,7,2,32,3.2,0.52,68,Y,0.59,P,7,P,94,1,3,-61,female,0,0,white,b white,NO,0,0,0,0,1,a Passed 1st time,2,667.368406,f 640-700,f 640-700
24250,3.0,3.0,24251,3.0,2,3,4,30,3.4,-0.52,69,Y,-0.69,P,7,P,94,1,4,-62,male,0,1,black,a black,NO,0,0,1,0,1,a Passed 1st time,5,655.78946,f 640-700,f 640-700
24251,5.0,3.0,24252,5.0,1,7,4,39,3.8,-0.09,64,Y,-0.66,P,7,P,94,1,4,-57,female,0,0,white,b white,NO,0,0,0,0,1,a Passed 1st time,5,837.8947169999999,g 700+,i 820+
24252,4.0,5.0,24253,5.0,2,7,1,36,3.3,-0.22,69,Y,-0.23,P,7,P,94,1,4,-62,male,0,1,white,b white,NO,0,0,0,0,1,a Passed 1st time,4,740.526298,g 700+,g 700-760
24253,6.0,10.0,24254,6.0,1,7,4,37,3.2,0.12,69,Y,1.63,P,7,P,94,1,1,-62,female,0,0,white,b white,NO,0,0,0,0,1,a Passed 1st time,5,746.315771,g 700+,g 700-760
24254,10.0,10.0,24255,10.0,2,7,4,45,3.1,1.58,60,Y,1.75,P,7,P,94,1,3,-53,male,0,1,white,b white,NO,0,0,0,0,1,a Passed 1st time,5,862.6315549999999,g 700+,i 820+
24255,1.0,1.0,24256,1.0,1,4,5,31,3.4,-1.65,70,Y,-1.73,P,7,P,94,1,3,-63,female,0,0,hisp,c other,NO,0,0,0,0,1,a Passed 1st time,6,671.578933,f 640-700,f 640-700
24256,1.0,4.0,24257,1.0,2,7,3,37,3,-1.77,68,Y,-0.52,P,2,P,95,1,4,-66,male,0,1,white,b white,NO,0,0,0,0,1,a Passed 1st time,3,726.315771,g 700+,g 700-760
24257,2.0,3.0,24258,2.0,2,7,1,38,3.3,-0.83,65,Y,-0.57,P,7,P,93,1,2,-58,male,0,1,white,b white,NO,0,0,0,0,1,a Passed 1st time,4,772.105244,g 700+,h 760-820
24258,10.0,10.0,24259,10.0,2,7,3,39,2.9,2.03,67,Y,2.17,P,7,P,94,1,4,-60,male,0,1,white,b white,NO,0,0,0,0,1,a Passed 1st time,3,747.8947169999999,g 700+,g 700-760
24259,7.0,8.0,24260,7.0,2,3,6,36,2.6,0.41,69,Y,0.65,P,7,P,94,1,3,-62,male,0,1,black,a black,NO,0,0,1,0,1,a Passed 1st time,1,670.526298,f 640-700,f 640-700
24260,1.0,2.0,24261,1.0,2,7,3,37,3.3,-1.83,69,Y,-1.02,P,7,P,94,1,4,-62,male,0,1,white,b white,NO,0,0,0,0,1,a Passed 1st time,3,756.3157709999999,g 700+,g 700-760
24261,2.0,1.0,24262,2.0,1,2,4,28.5,3,-1.16,69,Y,-1.55,P,7,P,94,1,4,-62,female,0,0,asian,c other,NO,0,1,0,0,1,a Passed 1st time,5,592.1052505,e 580-640,e 580-640
24262,2.0,3.0,24263,3.0,1,7,3,31.5,3.3,-0.73,48,Y,-0.69,, ,, ,2,2, ,female,1,0,white,b white,NO,0,0,0,0, ,d Never took bar,3,669.4736694999999,f 640-700,f 640-700
24263,1.0,1.0,24264,1.0,2,7,1,39,3.8,-1.58,64,Y,-2.21,P,7,P,94,1,2,-57,male,0,1,white,b white,NO,0,0,0,0,1,a Passed 1st time,4,837.8947169999999,g 700+,i 820+
24264,,,24265,,1,7,1,38,3.5, ,69,O, ,, ,, ,1,4, ,female,0,0,white,b white,YES,0,0,0,0, ,e non-Grad,4,792.105244,g 700+,h 760-820
24265,,,24266,1.0,1,3,1,30,3.3,-2.38,69,O, ,, ,, ,1,4, ,female,0,0,black,a black,YES,0,0,1,0, ,e non-Grad,4,645.78946,f 640-700,f 640-700
24266,9.0,9.0,24267,9.0,2,7,1,40,3.7,1.23,68,Y,0.96,P,7,P,94,1,3,-61,male,0,1,white,b white,NO,0,0,0,0,1,a Passed 1st time,4,843.6841900000001,g 700+,i 820+
24267,6.0,4.0,24268,6.0,2,7,3,33,3.3,0.14,69,Y,-0.38,P,7,P,94,1, ,-62,male,0,1,white,b white,NO,0,0,0,0,1,a Passed 1st time,3,693.157879,f 640-700,f 640-700
24268,5.0,5.0,24269,5.0,2,7,3,42,2.7,-0.13,68,Y,-0.12,P,7,P,94,1,4,-61,male,0,1,white,b white,NO,0,0,0,0,1,a Passed 1st time,3,775.263136,g 700+,h 760-820
24269,10.0,10.0,24270,10.0,2,7,3,43,3.4,1.93,69,Y,2.3,P,7,P,94,1,5,-62,male,0,1,white,b white,NO,0,0,0,0,1,a Passed 1st time,3,861.052609,g 700+,i 820+
24270,9.0,8.0,24271,9.0,1,7,3,38,2.7,0.9,64,Y,0.74,P,7,P,94,1,4,-57,female,0,0,white,b white,NO,0,0,0,0,1,a Passed 1st time,3,712.105244,g 700+,g 700-760
24271,,,24272,,1,7,1,38,3.8, ,65,O, ,, ,, ,1,4, ,female,0,0,white,b white,YES,0,0,0,0, ,e non-Grad,4,822.105244,g 700+,i 820+
24272,7.0,5.0,24273,7.0,1,7,1,36,3.2,0.53,68,Y,-0.2,P,7,P,94,1,4,-61,female,0,0,white,b white,NO,0,0,0,0,1,a Passed 1st time,4,730.526298,g 700+,g 700-760
24273,,,24274,1.0,1,3,1,30,2.8,-2.58,61,O, ,, ,, ,1,4, ,female,0,0,black,a black,YES,0,0,1,0, ,e non-Grad,4,595.78946,e 580-640,e 580-640
24274,3.0,2.0,24275,3.0,2,6,5,37,3.2,-0.73,69,Y,-1.08,P,7,P,94,1,4,-62,male,0,1,hisp,c other,NO,0,0,0,0,1,a Passed 1st time,6,746.315771,g 700+,g 700-760
24275,9.0,8.0,24276,9.0,1,7,3,36,2.9,1.12,67,Y,0.84,P,7,P,94,1,4,-60,female,0,0,white,b white,NO,0,0,0,0,1,a Passed 1st time,3,700.526298,g 700+,g 700-760
24276,,,24277,,2,5,6,24,3, ,62,Y, ,P,7,P,94,1,1,-55,male,0,1,hisp,c other,NO,0,0,0,0,1,a Passed 1st time,1,521.0526219999999,d 520-580,d 520-580
24277,10.0,10.0,24278,10.0,1,7,1,36.5,3.7,1.61,69,Y,1.47,P,7,P,94,1,3,-62,female,0,0,white,b white,NO,0,0,0,0,1,a Passed 1st time,4,788.4210345,g 700+,h 760-820
24278,4.0,4.0,24279,4.0,1,7,2,31,2.8,-0.39,67,Y,-0.55,P,7,P,94,1,3,-60,female,0,0,white,b white,NO,0,0,0,0,1,a Passed 1st time,2,611.578933,e 580-640,e 580-640
24279,2.0,4.0,24280,2.0,1,2,1,43,3.5,-0.86,69,Y,-0.33,P,7,P,94,1,4,-62,female,0,0,asian,c other,NO,0,1,0,0,1,a Passed 1st time,4,871.052609,g 700+,i 820+
24280,8.0,9.0,24281,9.0,2,7,2,28,3.1,0.83,68,Y,0.89,F,7,F,94,1,4,-61,male,0,1,white,b white,NO,0,0,0,0,0,c Failed,2,594.210514,e 580-640,e 580-640
24281,2.0,1.0,24282,2.0,1,6,1,32.5,2.7,-0.98,68,Y,-1.79,F,7,F,94,1,4,-61,female,0,0,hisp,c other,NO,0,0,0,0,0,c Failed,4,625.2631425,e 580-640,e 580-640
24282,9.0,10.0,24283,9.0,2,7,1,37,3.3,1.14,69,Y,1.3,P,7,P,94,1,2,-62,male,0,1,white,b white,NO,0,0,0,0,1,a Passed 1st time,4,756.3157709999999,g 700+,g 700-760
24283,4.0,3.0,24284,4.0,2,7,3,38,3.3,-0.32,69,Y,-0.8,P,7,P,94,1,4,-62,male,0,1,white,b white,NO,0,0,0,0,1,a Passed 1st time,3,772.105244,g 700+,h 760-820
24284,6.0,5.0,24285,6.0,2,7,3,38,3.1,0.23,69,Y,-0.22,P,7,P,94,1,4,-62,male,0,1,white,b white,NO,0,0,0,0,1,a Passed 1st time,3,752.105244,g 700+,g 700-760
24285,6.0,8.0,24286,7.0,1,7,3,36,2.9,0.27,65,Y,0.73,P,7,P,94,1,3,-58,female,0,0,white,b white,NO,0,0,0,0,1,a Passed 1st time,3,700.526298,g 700+,g 700-760
24286,,,24287,8.0,1,7,3,36,3.1,0.59,44,O, ,, ,, ,2,4, ,female,1,0,white,b white,YES,0,0,0,0, ,e non-Grad,3,720.526298,g 700+,g 700-760
24287,8.0,7.0,24288,8.0,2,7,3,32,3.1,0.58,68,Y,0.31,P,7,P,94,1,3,-61,male,0,1,white,b white,NO,0,0,0,0,1,a Passed 1st time,3,657.368406,f 640-700,f 640-700
24288,2.0,3.0,24289,2.0,2,7,3,37,3.1,-0.86,69,Y,-0.58,P,7,P,94,1,4,-62,male,0,1,white,b white,NO,0,0,0,0,1,a Passed 1st time,3,736.315771,g 700+,g 700-760
24289,10.0,6.0,24290,10.0,2,7,3,35,3.4,1.47,69,Y,0.07,P,7,P,94,1,3,-62,male,0,1,white,b white,NO,0,0,0,0,1,a Passed 1st time,3,734.736825,g 700+,g 700-760
24290,9.0,8.0,24291,9.0,1,7,2,31,3.7,1.01,69,Y,0.66,P,7,P,94,1,3,-62,female,0,0,white,b white,NO,0,0,0,0,1,a Passed 1st time,2,701.578933,g 700+,g 700-760
24291,4.0,5.0,24292,4.0,1,2,3,39,3.3,-0.32,68,Y,-0.14,P,7,P,94,1,3,-61,female,0,0,asian,c other,NO,0,1,0,0,1,a Passed 1st time,3,787.8947169999999,g 700+,h 760-820
24292,3.0,6.0,24293,3.0,1,2,3,33.5,2.9,-0.58,69,Y,0.14,P,7,P,94,1,3,-62,female,0,0,asian,c other,NO,0,1,0,0,1,a Passed 1st time,3,661.0526155,f 640-700,f 640-700
24293,,,24294,,2,7,5,39,3.5, ,68,Y, ,P,7,P,94,1,4,-61,male,0,1,white,b white,NO,0,0,0,0,1,a Passed 1st time,6,807.8947169999999,g 700+,h 760-820
24294,7.0,8.0,24295,8.0,1,7,3,35,3.2,0.53,68,Y,0.63,P,7,P,94,1,4,-61,female,0,0,white,b white,NO,0,0,0,0,1,a Passed 1st time,3,714.736825,g 700+,g 700-760
24295,6.0,7.0,24296,6.0,2,7,5,43,2.9,0.2,62,Y,0.44,P,7,P,94,1,5,-55,male,0,1,white,b white,NO,0,0,0,0,1,a Passed 1st time,6,811.052609,g 700+,h 760-820
24296,7.0,8.0,24297,7.0,2,7,3,37,3,0.4,68,Y,0.83,P,7,P,94,1,5,-61,male,0,1,white,b white,NO,0,0,0,0,1,a Passed 1st time,3,726.315771,g 700+,g 700-760
24297,4.0,5.0,24298,5.0,1,3,1,29,3.3,-0.18,68,Y,-0.22,P,2,P,94,1,3,-66,female,0,0,black,a black,NO,0,0,1,0,1,a Passed 1st time,4,629.9999869999999,e 580-640,e 580-640
24298,1.0,1.0,24299,1.0,2,3,1,26,2.5,-3.01,61,Y,-2.97,F,2,F,95,1,3,-59,male,0,1,black,a black,NO,0,0,1,0,0,c Failed,4,502.631568,c 460-520,c 460-520
24299,9.0,7.0,24300,9.0,2,2,4,44,3.4,0.87,68,Y,0.33,P,7,P,94,1,3,-61,male,0,1,asian,c other,NO,0,1,0,0,1,a Passed 1st time,5,876.842082,g 700+,i 820+
24300,4.0,2.0,24301,4.0,2,7,3,36,3.3,-0.38,66,Y,-1.08,P,7,P,94,1,4,-59,male,0,1,white,b white,NO,0,0,0,0,1,a Passed 1st time,3,740.526298,g 700+,g 700-760
24301,1.0,1.0,24302,1.0,2,6,3,26,3.3,-1.5,58,Y,-1.73,F,7,P,96,1,3,-51,male,0,1,hisp,c other,NO,0,0,0,0,1,b Passed 2nd time,3,582.631568,e 580-640,e 580-640
24302,,,24303,3.0,1,7,3,41,2.6,-0.64,65,Y, ,F,7,P,95,1,3,-58,female,0,0,white,b white,NO,0,0,0,0,1,b Passed 2nd time,3,749.473663,g 700+,g 700-760
24303,10.0,10.0,24304,10.0,2,7,3,40,3.8,1.85,68,Y,1.67,P,7,P,94,1,4,-61,male,0,1,white,b white,NO,0,0,0,0,1,a Passed 1st time,3,853.68419,g 700+,i 820+
24304,8.0,9.0,24305,8.0,2,7,4,47,3.3,0.83,61,Y,0.87,P,7,P,94,1,2,-54,male,0,1,white,b white,NO,0,0,0,0,1,a Passed 1st time,5,914.210501,g 700+,i 820+
24305,8.0,7.0,24306,8.0,1,7,1,37,2.9,0.71,57,Y,0.49,P,2,P,95,1,4,-55,female,0,0,white,b white,NO,0,0,0,0,1,a Passed 1st time,4,716.3157709999999,g 700+,g 700-760
24306,3.0,3.0,24307,3.0,1,7,1,38,3.1,-0.67,69,Y,-0.72,P,7,P,94,1,5,-62,female,0,0,white,b white,NO,0,0,0,0,1,a Passed 1st time,4,752.105244,g 700+,g 700-760
24307,2.0,5.0,24308,2.0,2,7,2,28.5,2.8,-1.06,63,Y,-0.25,P,2,P,96,1,3,-61,male,0,1,white,b white,NO,0,0,0,0,1,a Passed 1st time,2,572.1052505,d 520-580,d 520-580
24308,5.0,6.0,24309,5.0,1,7,1,37,3.2,0,48,Y,0.11,, ,, ,1,3, ,female,0,0,white,b white,NO,0,0,0,0, ,d Never took bar,4,746.315771,g 700+,g 700-760
24309,8.0,4.0,24310,8.0,2,6,3,30,3,0.63,68,Y,-0.51,P,7,P,94,1,3,-61,male,0,1,hisp,c other,NO,0,0,0,0,1,a Passed 1st time,3,615.78946,e 580-640,e 580-640
24310,3.0,4.0,24311,3.0,1,7,1,38,2.9,-0.68,60,Y,-0.44,P,7,P,94,1,4,-53,female,0,0,white,b white,NO,0,0,0,0,1,a Passed 1st time,4,732.105244,g 700+,g 700-760
24311,9.0,8.0,24312,9.0,2,7,5,41,3.8,1.43,69,Y,0.67,P,7,P,94,1,4,-62,male,0,1,white,b white,NO,0,0,0,0,1,a Passed 1st time,6,869.473663,g 700+,i 820+
24312,4.0,4.0,24313,5.0,1,7,3,31.5,3.5,-0.17,59,Y,-0.47,P,2,P,94,1,4,-57,female,0,0,white,b white,NO,0,0,0,0,1,a Passed 1st time,3,689.4736694999999,f 640-700,f 640-700
24313,,,24314,2.0,2,7,3,35,2.9,-0.9,67,O, ,, ,, ,1,3, ,male,0,1,white,b white,YES,0,0,0,0, ,e non-Grad,3,684.736825,f 640-700,f 640-700
24314,5.0,3.0,24315,5.0,2,7,5,41,3.2,-0.08,66,Y,-0.61,P,7,P,95,2,4,-59,male,1,1,white,b white,NO,0,0,0,0,1,a Passed 1st time,6,809.473663,g 700+,h 760-820
24315,,,24316,,1,7,3,30,3.2, ,50,X, ,, ,, ,2,2, ,female,1,0,white,b white,NO,0,0,0,0, ,,3,635.78946,e 580-640,e 580-640
24316,10.0,10.0,24317,10.0,2,7,4,33, ,1.57,69,Y,1.91,P,7,P,94,1,4,-62,male,0,1,white,b white,NO,0,0,0,0,1,a Passed 1st time,5, ,a under 400,a under 400
24317,9.0,9.0,24318,9.0,2,7,4,41,3.3,1.05,65,Y,1.04,P,7,P,94,1,4,-58,male,0,1,white,b white,NO,0,0,0,0,1,a Passed 1st time,5,819.473663,g 700+,h 760-820
24318,4.0,2.0,24319,4.0,2,8,4,31,2.7,-0.39,60,Y,-1.07,P,7,P,95,1,3,-53,male,0,1,other,c other,NO,1,0,0,0,1,a Passed 1st time,5,601.578933,e 580-640,e 580-640
24319,2.0,5.0,24320,3.0,2,7,3,40,3.3,-0.77,69,Y,-0.1,P,7,P,94,1,5,-62,male,0,1,white,b white,NO,0,0,0,0,1,a Passed 1st time,3,803.68419,g 700+,h 760-820
24320,6.0,6.0,24321,6.0,1,3,1,33,3,0.09,63,Y,0.16,P,7,P,94,1,2,-56,female,0,0,black,a black,NO,0,0,1,0,1,a Passed 1st time,4,663.157879,f 640-700,f 640-700
24321,5.0,5.0,24322,5.0,1,7,4,40,3.9,-0.16,68,Y,-0.13,P,7,P,94,1,5,-61,female,0,0,white,b white,NO,0,0,0,0,1,a Passed 1st time,5,863.68419,g 700+,i 820+
24322,3.0,3.0,24323,3.0,2,7,1,38,2.9,-0.73,63,Y,-0.71,P,2,P,94,1,4,-61,male,0,1,white,b white,NO,0,0,0,0,1,a Passed 1st time,4,732.105244,g 700+,g 700-760
24323,8.0,9.0,24324,9.0,2,7,1,43,3.5,0.9,69,Y,0.92,P,7,P,94,1,4,-62,male,0,1,white,b white,NO,0,0,0,0,1,a Passed 1st time,4,871.052609,g 700+,i 820+
24324,4.0,3.0,24325,4.0,1,7,5,41,3.8,-0.32,62,Y,-0.7,P,7,P,94,1,4,-55,female,0,0,white,b white,NO,0,0,0,0,1,a Passed 1st time,6,869.473663,g 700+,i 820+
24325,2.0,1.0,24326,2.0,2,7,3,36,2.8,-1.07,68,Y,-1.5,P,7,P,94,1,3,-61,male,0,1,white,b white,NO,0,0,0,0,1,a Passed 1st time,3,690.526298,f 640-700,f 640-700
24326,5.0,4.0,24327,5.0,1,7,2,33,2.7,-0.19,66,Y,-0.35,P,7,P,94,1,3,-59,female,0,0,white,b white,NO,0,0,0,0,1,a Passed 1st time,2,633.157879,e 580-640,e 580-640
24327,4.0,5.0,24328,4.0,1,7,4,40,3.1,-0.36,62,Y,-0.07,P,7,P,94,1,3,-55,female,0,0,white,b white,NO,0,0,0,0,1,a Passed 1st time,5,783.6841900000001,g 700+,h 760-820
24328,6.0,4.0,24329,6.0,1,7,3,39,2.8,0.12,65,Y,-0.3,, ,, ,1,3, ,female,0,0,white,b white,NO,0,0,0,0, ,d Never took bar,3,737.8947169999999,g 700+,g 700-760
24329,10.0,10.0,24330,10.0,2,7,3,38,2.1,3.04,63,Y,3.45,P,7,P,94,1,4,-56,male,0,1,white,b white,NO,0,0,0,0,1,a Passed 1st time,3,652.105244,f 640-700,f 640-700
24330,6.0,7.0,24331,7.0,2,7,1,30,3.4,0.32,69,Y,0.43,P,7,P,94,1,3,-62,male,0,1,white,b white,NO,0,0,0,0,1,a Passed 1st time,4,655.78946,f 640-700,f 640-700
24331,7.0,4.0,24332,7.0,2,7,4,42,3.6,0.41,70,Y,-0.35,P,7,P,94,1,5,-63,male,0,1,white,b white,NO,0,0,0,0,1,a Passed 1st time,5,865.263136,g 700+,i 820+
24332,6.0,9.0,24333,6.0,1,7,3,38,2.6,0.11,48,Y,0.95,P,7,P,94,1,4,-41,female,0,0,white,b white,NO,0,0,0,0,1,a Passed 1st time,3,702.105244,g 700+,g 700-760
24333,5.0,5.0,24334,5.0,1,2,1,39,3.3,-0.11,66,Y,-0.12,P,7,P,94,1,4,-59,female,0,0,asian,c other,NO,0,1,0,0,1,a Passed 1st time,4,787.8947169999999,g 700+,h 760-820
24334,5.0,6.0,24335,5.0,2,7,3,36,3.2,-0.05,69,Y,0.03,P,7,P,94,1,4,-62,male,0,1,white,b white,NO,0,0,0,0,1,a Passed 1st time,3,730.526298,g 700+,g 700-760
24335,10.0,10.0,24336,10.0,2,7,2,44,3.8,2.22,67,Y,2.53,P,7,P,94,1,3,-60,male,0,1,white,b white,NO,0,0,0,0,1,a Passed 1st time,2,916.842082,g 700+,i 820+
24336,6.0,6.0,24337,6.0,2,7,1,34.5,2.9,0.16,67,Y,0.12,P,7,P,94,1,4,-60,male,0,1,white,b white,NO,0,0,0,0,1,a Passed 1st time,4,676.8420884999999,f 640-700,f 640-700
24337,4.0,4.0,24338,5.0,1,3,6,21,3.1,-0.15,68,Y,-0.36,F,7,F,94,1,2,-61,female,0,0,black,a black,NO,0,0,1,0,0,c Failed,1,483.684203,c 460-520,c 460-520
24338,,,24339,9.0,2,3,6,30,3.3,0.95,61,N, ,, ,, ,1,3, ,male,0,1,black,a black,NO,0,0,1,0, ,e non-Grad,1,645.78946,f 640-700,f 640-700
24339,7.0,6.0,24340,7.0,2,7,2,27,2.6,0.47,68,Y,0.2,P,7,P,94,2,5,-61,male,1,1,white,b white,NO,0,0,0,0,1,a Passed 1st time,2,528.4210410000001,d 520-580,d 520-580
24340,2.0,1.0,24341,3.0,2,7,3,30.7,2.6,-0.78,62,Y,-1.38,F,7,P,96,2,4,-55,male,1,1,white,b white,NO,0,0,0,0,1,b Passed 2nd time,3,586.8420911,e 580-640,e 580-640
24341,2.0,2.0,24342,3.0,1,7,4,36,3.1,-0.81,58,Y,-1.26,F,7,P,96,2,3,-51,female,1,0,white,b white,NO,0,0,0,0,1,b Passed 2nd time,5,720.526298,g 700+,g 700-760
24342,5.0,3.0,24343,5.0,2,7,1,35,3.2,0.04,64,Y,-0.69,P,7,P,95,1,3,-57,male,0,1,white,b white,NO,0,0,0,0,1,a Passed 1st time,4,714.736825,g 700+,g 700-760
24343,5.0,6.0,24344,5.0,2,7,1,41,3.8,-0.08,68,Y,0.07,P,7,P,94,1,4,-61,male,0,1,white,b white,NO,0,0,0,0,1,a Passed 1st time,4,869.473663,g 700+,i 820+
24344,3.0,2.0,24345,4.0,2,1,1,30,2.6,-0.5,59,Y,-1.08,P,7,P,94,1,2,-52,male,0,1,other,c other,NO,1,0,0,1,1,a Passed 1st time,4,575.78946,d 520-580,d 520-580
24345,3.0,1.0,24346,3.0,2,7,3,31,3.2,-0.66,67,Y,-1.36,P,2,P,95,1,4,-65,male,0,1,white,b white,NO,0,0,0,0,1,a Passed 1st time,3,651.578933,f 640-700,f 640-700
24346,,,24347,,2,7,5,36,3.7, ,60,O, ,, ,, ,1,4, ,male,0,1,white,b white,YES,0,0,0,0, ,e non-Grad,6,780.526298,g 700+,h 760-820
24347,1.0,1.0,24348,1.0,2,3,1,32,2.8,-1.57,68,Y,-1.46,P,7,P,94,1,5,-61,male,0,1,black,a black,NO,0,0,1,0,1,a Passed 1st time,4,627.3684059999999,e 580-640,e 580-640
24348,,,24349,,2,8,1,43,2.9, ,67,Y, ,P,7,P,94,1,4,-60,male,0,1,other,c other,NO,1,0,0,0,1,a Passed 1st time,4,811.052609,g 700+,h 760-820
24349,1.0,2.0,24350,2.0,2,7,3,37,3.5,-1.22,68,Y,-1.22,P,7,P,94,1,4,-61,male,0,1,white,b white,NO,0,0,0,0,1,a Passed 1st time,3,776.315771,g 700+,h 760-820
24350,9.0,8.0,24351,9.0,1,7,3,47,3.6,0.95,54,Y,0.79,P,7,P,94,1,2,-47,female,0,0,white,b white,NO,0,0,0,0,1,a Passed 1st time,3,944.210501,g 700+,i 820+
24351,5.0,6.0,24352,6.0,2,7,2,36,3,0,58,Y,0,, ,, ,1,3, ,male,0,1,white,b white,NO,0,0,0,0, ,d Never took bar,2,710.526298,g 700+,g 700-760
24352,1.0,1.0,24353,1.0,2,7,3,38,2.8,-1.45,67,Y,-1.59,P,7,P,94,1,4,-60,male,0,1,white,b white,NO,0,0,0,0,1,a Passed 1st time,3,722.105244,g 700+,g 700-760
24353,9.0,9.0,24354,9.0,1,7,1,35,3.6,1.06,68,Y,0.99,P,7,P,94,1,4,-61,female,0,0,white,b white,NO,0,0,0,0,1,a Passed 1st time,4,754.736825,g 700+,g 700-760
24354,5.0,5.0,24355,6.0,1,7,2,29,3.5,0,63,Y,-0.3,P,7,P,94,1,4,-56,female,0,0,white,b white,NO,0,0,0,0,1,a Passed 1st time,2,649.9999869999999,f 640-700,f 640-700
24355,8.0,8.0,24356,8.0,2,7,3,33.5,2.9,0.64,67,Y,0.84,, ,, ,1,4, ,male,0,1,white,b white,NO,0,0,0,0, ,d Never took bar,3,661.0526155,f 640-700,f 640-700
24356,,,24357,4.0,2,7,3,38,2.6,-0.44,64,O, ,, ,, ,2,3, ,male,1,1,white,b white,YES,0,0,0,0, ,e non-Grad,3,702.105244,g 700+,g 700-760
24357,,,24358,,1,7,5,47,3.7, ,67,Y,0,P,7,P,94,1,4,-60,female,0,0,white,b white,NO,0,0,0,0,1,a Passed 1st time,6,954.210501,g 700+,i 820+
24358,7.0,7.0,24359,7.0,2,7,1,36,3.5,0.56,63,Y,0.33,P,7,P,94,1,2,-56,male,0,1,white,b white,NO,0,0,0,0,1,a Passed 1st time,4,760.526298,g 700+,h 760-820
24359,4.0,6.0,24360,5.0,1,7,3,37,3.3,-0.2,64,Y,0.08,P,7,P,94,1,4,-57,female,0,0,white,b white,NO,0,0,0,0,1,a Passed 1st time,3,756.3157709999999,g 700+,g 700-760
24360,7.0,4.0,24361,7.0,2,7,3,34,3.3,0.39,68,Y,-0.5,P,6,P,94,1,4,-62,male,0,1,white,b white,NO,0,0,0,0,1,a Passed 1st time,3,708.9473519999999,g 700+,g 700-760
24361,9.0,7.0,24362,9.0,2,7,3,33,3.3,0.94,69,Y,0.52,P,7,P,94,1,3,-62,male,0,1,white,b white,NO,0,0,0,0,1,a Passed 1st time,3,693.157879,f 640-700,f 640-700
